"","estimate","se","n","tstat","fstat","pvalue","df","fdr"
"ENSG00000139269",0.0100018086978421,0.0366253318254359,734,0.273084452736505,0.0745751183260477,0.784867708592884,710,0.967776101006125
"ENSG00000139318",-0.00830150048421322,0.0367718239584229,734,-0.22575710396089,0.0509662699883596,0.821455310693263,710,0.974464943629152
"ENSG00000140254",-0.0374701714565112,0.046159439485386,734,-0.811755339195014,0.658946730711405,0.417204090759022,710,0.876572108405896
"ENSG00000140279",-0.0368885900821109,0.0424917627412144,734,-0.868135085540501,0.753658526746128,0.385613719294056,710,0.865892791406034
"ENSG00000140798",-0.0474210266853585,0.037430076477472,734,-1.26692305087594,1.60509401684057,0.205598228695867,710,0.779219837188728
"ENSG00000140873",-0.00748766656576254,0.0358110365642436,734,-0.209088238826317,0.0437178916151406,0.834439329737387,710,0.976236084446648
"ENSG00000141424",-0.0456336931641486,0.0383827710500848,734,-1.18891085546175,1.41350902223446,0.234872228394354,710,0.798994630110645
"ENSG00000141469",0.0239145972560361,0.0371219142379129,734,0.644217782056399,0.415016550717364,0.519642280744824,710,0.911086351974668
"ENSG00000141480",0.0341750015618299,0.0405196098330735,734,0.84341882122308,0.711355307993047,0.39927830402897,710,0.870903757504971
"ENSG00000142661",0.0314919407058294,0.0388402948285128,734,0.810805912902366,0.657406228397079,0.417748834478525,710,0.877081119639612
"ENSG00000143167",-0.018711855579354,0.0406544664352327,734,-0.460265678536555,0.211844494838329,0.645466457032891,710,0.941886668042376
"ENSG00000143194",0.00702919346915415,0.0355607629898043,734,0.197667116174349,0.0390722888164252,0.843362096364294,710,0.977666799035534
"ENSG00000143195",0.0227955137056656,0.0376090502735286,734,0.60611777058647,0.36737875182041,0.544630277023004,710,0.917403305188244
"ENSG00000143226",-0.0429591657691393,0.0379190275240897,734,-1.13291844686279,1.28350420724164,0.257630930609015,710,0.81227861871126
"ENSG00000143368",0.0411319142443914,0.0367937189676334,734,1.11790586541616,1.2497135239315,0.263985311294033,710,0.815141185762694
"ENSG00000143473",-0.0490406168454798,0.0390595362411677,734,-1.2555350514836,1.57636826550367,0.209697630944317,710,0.781694315664523
"ENSG00000144642",0.111226266403231,0.0450452555579358,734,2.46921157457249,6.09700580000235,0.0137753674218244,710,0.414186555153385
"ENSG00000144837",-0.0697906270671542,0.0361160536334131,734,-1.9323990316203,3.73416601740668,0.0537077356066368,710,0.595496216836674
"ENSG00000144908",-0.0247329366898204,0.0368786119789685,734,-0.670658014567502,0.449782172503309,0.502656509536089,710,0.906156751054208
"ENSG00000145040",-0.00188696785643414,0.0423206400341291,734,-0.0445874130190946,0.0019880373993599,0.964448712483104,710,0.995532758661742
"ENSG00000145087",-0.0360512414779252,0.0370377725490505,734,-0.97336419003549,0.947437846443103,0.330703825040636,710,0.846394453358817
"ENSG00000145113",-0.0611031382558889,0.0380302943426681,734,-1.60669643272612,2.58147342693453,0.108565586579279,710,0.688358994362583
"ENSG00000145335",-0.094252582054907,0.0423052666607383,734,-2.22791603728097,4.96360986917342,0.0261986535286605,710,0.495935132654539
"ENSG00000145358",0.0404890694897679,0.0358224710351867,734,1.13027014384344,1.2775105980636,0.258744085880248,710,0.812544509951919
"ENSG00000145569",-0.0430431845320484,0.0361377652754181,734,-1.19108595133102,1.41868574345777,0.234017874551257,710,0.797945780236188
"ENSG00000145681",0.0451306639884604,0.0360027974336415,734,1.25353214765166,1.57134284519585,0.210424718175724,710,0.782480025798822
"ENSG00000145824",-0.0515145992957782,0.035628379054612,734,-1.44588669658014,2.09058833934706,0.148650243646774,710,0.734924300629526
"ENSG00000145832",0.0159271223603759,0.0361218469605611,734,0.440927685059006,0.194417223451134,0.659399576682125,710,0.944173055075336
"ENSG00000146151",0.0211654463660981,0.037015225931529,734,0.571803787048337,0.326959570882716,0.56763588971638,710,0.923163216483365
"ENSG00000146477",-0.0168197847829304,0.039069910375501,734,-0.430504821262076,0.185334401129728,0.666959109454878,710,0.945140060848216
"ENSG00000146592",0.0354476285079799,0.0410077894145261,734,0.864412079121324,0.747208242530601,0.387653501233178,710,0.866833596580574
"ENSG00000146733",0.0267992264598427,0.036013690409157,734,0.744139968866634,0.553744293264475,0.457038002369586,710,0.891302845712919
"ENSG00000148204",-0.0290986566243027,0.0374183380249678,734,-0.777657644892893,0.604751412660053,0.437029911008596,710,0.885471335744702
"ENSG00000148677",0.0459770844924185,0.0372453705208922,734,1.23443756497545,1.52383610182218,0.217448303339655,710,0.787326153093099
"ENSG00000150526",-0.06759863934369,0.0392219965207913,734,-1.72348797460773,2.97041079861698,0.085235671477007,710,0.653952063443779
"ENSG00000150527",-0.0880849850066449,0.0380085150879215,734,-2.31750661142342,5.37083689399081,0.0207596192816437,710,0.463208968869932
"ENSG00000150594",-0.0452894193251168,0.0369570723304303,734,-1.22546014793022,1.50175257416482,0.220808245768577,710,0.78892150917986
"ENSG00000150907",-0.0940578420780498,0.0371245761239554,734,-2.53357349492691,6.41899465419591,0.0115046190356955,710,0.39100106536725
"ENSG00000151012",0.0192838734123881,0.0375025703834222,734,0.514201379138333,0.264403058307433,0.607271207377157,710,0.93336420475708
